date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2018-01-13,Small Tool Purchase,PC-505,,708.0,-28422.0,petty_cash\SATTI_APTS_PettyCash_Jan2018.xlsx,petty_cash,SATTI_APTS
2018-01-14,Tea & Refreshment,PC-925,10100.0,,-18322.0,petty_cash\SATTI_APTS_PettyCash_Jan2018.xlsx,petty_cash,SATTI_APTS
2018-01-15,Small Tool Purchase,PC-103,,,-26671.0,petty_cash\SATTI_APTS_PettyCash_Jan2018.xlsx,petty_cash,SATTI_APTS
2018-01-16,Security Tip,PC-489,,6518.0,-33189.0,petty_cash\SATTI_APTS_PettyCash_Jan2018.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,0.0,petty_cash\SATTI_APTS_PettyCash_Jan2018.xlsx,petty_cash,SATTI_APTS
2015-07-01,Security Tip,PC-619,2148.0,,46953.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-02,Photocopies,PC-453,9088.0,,56041.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-03,Newspaper,PC-943,,4863.0,51178.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-04,Petrol,PC-963,,,,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-05,Security Tip,PC-670,,10652.0,51669.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-06,Security Tip,PC-258,10814.0,,62483.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-07,Misc Stationery,PC-844,,4494.0,57989.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-08,Rickshaw Fare,PC-151,,8906.0,49083.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-09,Phone Balance,PC-645,,,39536.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-10,Misc Stationery,PC-327,,10823.0,28713.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-11,Garbage Removal,PC-457,,13556.0,15157.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-12,Misc Stationery,PC-554,13757.0,,28914.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-13,Tea & Refreshment,PC-682,842.0,,29756.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-14,Petrol,PC-661,,11017.0,18739.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-15,Petrol,PC-124,,,13068.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-16,Misc Stationery,PC-297,,9882.0,3186.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-17,Security Tip,PC-388,,10734.0,-7548.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-18,Small Tool Purchase,PC-292,,12864.0,-20412.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-19,Site Cleaning,PC-124,,11076.0,-31488.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-20,Security Tip,PC-528,,11393.0,-42881.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-21,Newspaper,PC-396,,6059.0,-48940.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-22,Emergency Repair,PC-422,,6244.0,-55184.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-23,Misc Stationery,PC-723,,13792.0,-68976.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-24,Water Supply,PC-279,12677.0,,-56299.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-25,Garbage Removal,PC-131,2564.0,,-53735.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-26,Newspaper,PC-378,,13784.0,-67519.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-27,Petrol,PC-047,7373.0,,-60146.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,0.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2016-07-01,Photocopies,PC-470,,7630.0,18714.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-02,Site Cleaning,PC-718,9504.0,,28218.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-03,Tea & Refreshment,PC-916,13537.0,,41755.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-04,Water Supply,PC-621,,6471.0,35284.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-05,Photocopies,PC-694,,4433.0,30851.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-06,Emergency Repair,PC-694,,11430.0,19421.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-07,Petrol,PC-678,11049.0,,30470.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-08,Security Tip,PC-232,3884.0,,34354.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-09,Photocopies,PC-058,5978.0,,40332.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-10,Courier Charges,PC-269,,11737.0,28595.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-11,Garbage Removal,PC-706,,,25491.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-12,Security Tip,PC-541,,2736.0,22755.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-13,Rickshaw Fare,PC-283,6999.0,,29754.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-14,Newspaper,PC-966,13635.0,,43389.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-15,Courier Charges,PC-479,,1444.0,41945.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-16,Phone Balance,PC-657,,,33344.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,33344.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2017-07-01,Petrol,PC-673,,12576.0,26135.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-02,Security Tip,PC-599,,2337.0,23798.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-03,Photocopies,PC-898,,4687.0,19111.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-04,Phone Balance,PC-912,,5087.0,14024.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-05,Newspaper,PC-355,,7423.0,6601.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-06,Tea & Refreshment,PC-767,,6881.0,-280.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-07,Site Cleaning,PC-926,,11430.0,-11710.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-08,Water Supply,PC-318,,1048.0,-12758.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-09,Phone Balance,PC-248,,12464.0,-25222.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-10,Courier Charges,PC-227,,1767.0,-26989.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-11,Newspaper,PC-764,,2087.0,-29076.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-12,Phone Balance,PC-354,,12677.0,-41753.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-13,Misc Stationery,PC-891,,10066.0,-51819.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-14,Site Cleaning,PC-943,,13507.0,-65326.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-15,Small Tool Purchase,PC-958,,13291.0,-78617.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-16,Site Cleaning,PC-856,,10450.0,-89067.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-17,Postage,PC-913,,8483.0,-97550.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-18,Petrol,PC-257,,11245.0,-108795.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-19,Water Supply,PC-424,,4841.0,-113636.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-20,Misc Stationery,PC-192,,5146.0,-118782.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-21,Petrol,PC-622,2399.0,,-116383.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-22,Petrol,PC-926,,9690.0,-126073.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-23,Water Supply,PC-899,,12625.0,-138698.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-24,Security Tip,PC-520,,8652.0,-147350.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-25,Garbage Removal,PC-230,8660.0,,-138690.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-26,Petrol,PC-585,10688.0,,,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2017-07-27,Courier Charges,PC-433,,8538.0,-136540.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,0.0,petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,petty_cash,SATTI_APTS
2018-07-01,Security Tip,PC-597,,14889.0,14618.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-02,Site Cleaning,PC-522,11439.0,,26057.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-03,Site Cleaning,PC-386,,11234.0,14823.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-04,Misc Stationery,PC-308,,8756.0,6067.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-05,Tea & Refreshment,PC-348,,4951.0,1116.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-06,Small Tool Purchase,PC-962,,7164.0,,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-07,Misc Stationery,PC-824,,12394.0,-18442.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-08,Phone Balance,PC-091,,13638.0,-32080.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-09,Water Supply,PC-952,,11639.0,-43719.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-10,Water Supply,PC-257,,7048.0,-50767.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-11,Newspaper,PC-481,,14965.0,-65732.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-12,Small Tool Purchase,PC-776,,4331.0,-70063.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-13,Security Tip,PC-194,,1621.0,,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-14,Courier Charges,PC-791,,14281.0,,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-15,Small Tool Purchase,PC-772,,3499.0,-89464.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-16,Site Cleaning,PC-247,,5998.0,-95462.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-17,Rickshaw Fare,PC-350,7627.0,,-87835.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-18,Garbage Removal,PC-543,,4911.0,-92746.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-19,Petrol,PC-231,3637.0,,-89109.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-20,Misc Stationery,PC-335,,6580.0,-95689.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-21,Security Tip,PC-774,,6812.0,-102501.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-22,Small Tool Purchase,PC-599,12459.0,,-90042.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-23,Emergency Repair,PC-376,11736.0,,,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-24,Site Cleaning,PC-396,,13627.0,-91933.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2018-07-25,Newspaper,PC-537,,948.0,-92881.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,0.0,petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,petty_cash,SATTI_APTS
2015-03-01,Tea & Refreshment,PC-513,5421.0,,21748.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-02,Rickshaw Fare,PC-338,,8875.0,12873.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-03,Postage,PC-551,,4455.0,8418.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-04,Photocopies,PC-480,,7417.0,1001.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-05,Newspaper,PC-717,6581.0,,7582.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-06,Security Tip,PC-550,,2718.0,4864.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-07,Rickshaw Fare,PC-036,,11820.0,-6956.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-08,Petrol,PC-208,,12940.0,,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-09,Tea & Refreshment,PC-199,,4003.0,,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-10,Misc Stationery,PC-841,,13487.0,-37386.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-11,Rickshaw Fare,PC-685,13059.0,,-24327.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-12,Phone Balance,PC-328,,5278.0,-29605.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-13,Site Cleaning,PC-077,,,-23593.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-14,Water Supply,PC-977,,5327.0,-28920.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-15,Small Tool Purchase,PC-205,,8664.0,-37584.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-16,Site Cleaning,PC-993,3775.0,,-33809.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-17,Newspaper,PC-209,,13176.0,-46985.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-18,Water Supply,PC-551,,10717.0,-57702.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-19,Site Cleaning,PC-968,,13867.0,-71569.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-20,Postage,PC-114,9298.0,,-62271.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-21,Garbage Removal,PC-618,12939.0,,-49332.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,0.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2016-03-01,Newspaper,PC-731,,3191.0,,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-02,Newspaper,PC-698,,1876.0,23318.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-03,Rickshaw Fare,PC-715,,3377.0,19941.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-04,Water Supply,PC-462,,,14557.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-05,Courier Charges,PC-226,,13284.0,1273.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-06,Small Tool Purchase,PC-978,,4494.0,-3221.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-07,Water Supply,PC-776,,593.0,-3814.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-08,Garbage Removal,PC-480,6608.0,,2794.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-09,Tea & Refreshment,PC-184,,14306.0,,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-10,Photocopies,PC-443,,3998.0,-15510.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-11,Rickshaw Fare,PC-086,9299.0,,-6211.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-12,Tea & Refreshment,PC-290,,9683.0,-15894.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-13,Emergency Repair,PC-077,7924.0,,-7970.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-14,Small Tool Purchase,PC-266,,4932.0,-12902.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-15,Tea & Refreshment,PC-239,,7443.0,-20345.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
2016-03-16,Water Supply,PC-008,,7484.0,-27829.0,petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,petty_cash,SATTI_APTS
